timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
788960600,-0.000498718,0.00132086,0.00738953,4004,0,0.167242,0.0359261,-9.84536,4004
788964596,-6.99838e-05,0.00183942,0.00642572,3996,0,0.0421106,-0.0644825,-9.97229,3996
788968611,0.00175015,0.00200943,0.00355448,4015,0,-0.133169,-0.109311,-9.84405,4015
788972596,0.000274975,-0.000222642,0.00389595,3985,0,0.187288,0.0234442,-9.82712,3985
788976596,-0.00251096,0.000535358,0.00452027,4000,0,-0.0556485,-0.00902228,-9.94515,4000
788980596,-0.00219066,0.00212715,0.0041794,4000,0,0.0275345,0.014428,-9.9107,4000
788984597,-0.0018703,0.00116662,0.0039814,4001,0,0.00724166,0.058265,-9.75749,4001
788988596,-0.00218285,0.00103133,0.00195941,3999,0,-0.193927,0.0488637,-9.83921,3999
788992597,-0.00216624,0.00187015,0.000768799,4001,0,0.231305,0.218951,-10.0456,4001
788996596,-0.000603285,0.000500649,0.00207899,3999,0,-0.361518,-0.139614,-9.88003,3999
789000610,-0.00112017,0.00124309,0.00175027,4014,0,0.487134,0.39458,-9.87136,4014
789004596,-0.000266783,0.0012339,0.00142865,3986,0,-0.217754,0.0155279,-9.72198,3986
789008596,-0.00100899,-0.000362607,0.00123836,4000,0,0.264604,0.00634239,-9.92768,4000
789012597,-0.00251587,0.00113507,0.00205928,4001,0,-0.613677,0.0128281,-9.8593,4001
789016596,-0.00166045,0.00149336,0.00450941,3999,0,-0.0199428,-0.101842,-9.87477,3999
789020596,0.000459026,0.00345062,0.00746908,4000,0,-0.301847,-0.0894742,-9.74932,4000
789024600,0.00197966,0.000791668,0.00730746,4004,0,0.0635536,-0.0325862,-9.63172,4004
789028596,0.00141671,-0.000807576,0.00742627,3996,0,1.19973,-0.0550944,-10.0779,3996
789032597,0.00141931,0.000290881,0.00964128,4001,0,-1.74271,-0.91001,-9.88738,4001
789036596,0.00267885,0.000213815,0.0118863,3999,0,1.76574,-0.122636,-9.88202,3999
789040596,0.00428121,0.000510401,0.0102912,4000,0,-2.04337,-1.00665,-9.47729,4000
789044596,0.0039852,0.000734388,0.00358248,4000,0,0.101357,-0.925345,-10.0777,4000
789048603,0.000286126,-0.000434155,-0.00376139,4007,0,-0.347145,-0.856379,-9.97782,4007
789052601,-0.00022874,-0.000989255,-0.013524,3998,0,-0.874626,-0.576722,-9.88009,3998
789056600,-0.00390074,-0.00125638,-0.0243003,3999,0,-1.11209,-0.394386,-9.60559,3999
789060599,-0.00672569,-0.000495506,-0.0381649,3999,0,-1.00383,-0.238026,-10.2579,3999
