timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
1885067107,1885067107,393791220,23,3,1,143,129,24,20,95,51,68
1885963083,1885963083,393791220,23,3,1,143,129,24,20,95,51,68
1886912728,1886912728,393791220,23,3,1,143,129,24,20,95,51,68
1887979043,1887979043,393791220,23,3,1,143,129,24,20,95,51,68
1888980541,1888980541,393791220,23,3,1,143,129,24,20,95,51,68
1889900519,1889900519,393791220,23,3,1,143,129,24,20,95,51,68
1890978236,1890978236,393791220,23,3,1,143,129,24,20,95,51,68
1891968768,1891968768,393791220,23,3,1,143,129,24,20,95,51,68
1892899026,1892899026,393791220,23,3,1,143,129,24,20,95,51,68
1893967027,1893967027,393791220,23,3,1,143,129,24,20,95,51,68
1894957060,1894957060,393791220,23,3,1,143,129,24,20,95,51,68
1896052626,1896052626,393791220,23,3,1,143,129,24,20,95,51,68
1896987020,1896987020,393791220,23,3,1,143,129,24,20,95,51,68
1897943072,1897943072,393791220,23,3,1,143,129,24,20,95,51,68
1899003357,1899003357,393791220,23,3,1,143,129,24,20,95,51,68
1899935034,1899935034,393791220,23,3,1,143,129,24,20,95,51,68
1900937034,1900937034,393791220,23,3,1,143,129,24,20,95,51,68
1901998143,1901998143,393791220,23,3,1,143,129,24,20,95,51,68
1902927023,1902927023,393791220,23,3,1,143,129,24,20,95,51,68
1903923105,1903923105,393791220,23,3,1,143,129,24,20,95,51,68
1905065852,1905065852,393791220,23,3,1,143,129,24,20,95,51,68
1905926178,1905926178,393791220,23,3,1,143,129,24,20,95,51,68
1906904991,1906904991,393791220,23,3,1,143,129,24,20,95,51,68
1907977296,1907977296,393791220,23,3,1,143,129,24,20,95,51,68
1908977036,1908977036,393791220,23,3,1,143,129,24,20,95,51,68
1909891236,1909891236,393791220,23,3,1,143,129,24,20,95,51,68
1910940539,1910940539,393791220,23,3,1,143,129,24,20,95,51,68
1911965044,1911965044,393791220,23,3,1,143,129,24,20,95,51,68
1912900577,1912900577,393791220,23,3,1,143,129,24,20,95,51,68
1913951183,1913951183,393791220,23,3,1,143,129,24,20,95,51,68
1914952838,1914952838,393791220,23,3,1,143,129,24,20,95,51,68
1916024750,1916024750,393791220,23,3,1,143,129,24,20,95,51,68
