timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
126099038,126099038,4609385,19,2,1,156,155,22,19,100,51,68
127024019,127024019,4609385,19,2,1,156,155,22,19,100,51,68
127971210,127971210,4609385,19,2,1,156,155,22,19,100,51,68
129088022,129088022,4609385,19,2,1,156,155,22,19,100,51,68
130051054,130051054,4609385,19,2,1,156,155,22,19,100,51,68
131002422,131002422,4609385,19,2,1,156,155,22,19,100,51,68
132105897,132105897,4609385,19,2,1,156,155,22,19,100,51,68
132967114,132967114,4609385,19,2,1,156,155,22,19,100,51,68
133992018,133992018,4609385,19,2,1,156,155,22,19,100,51,68
135141129,135141129,4609385,19,2,1,156,155,22,19,100,51,68
136029562,136029562,4609385,19,2,1,156,155,22,19,100,51,68
136980261,136980261,4609385,19,2,1,156,155,22,19,100,51,68
138130262,138130262,4609385,19,2,1,156,155,22,19,100,51,68
139051086,139051086,4609385,19,2,1,156,155,22,19,100,51,68
139967148,139967148,4609385,19,2,1,156,155,22,19,100,51,68
141040189,141040189,4609385,19,2,1,156,155,22,19,100,51,68
141998103,141998103,4609385,19,2,1,156,155,22,19,100,51,68
143103089,143103089,4609385,19,2,1,156,155,22,19,100,51,68
143995030,143995030,4609385,19,2,1,156,155,22,19,100,51,68
144979124,144979124,4609385,19,2,1,156,155,22,19,100,51,68
146096021,146096021,4609385,19,2,1,156,155,22,19,100,51,68
147007051,147007051,4609385,19,2,1,156,155,22,19,100,51,68
148014091,148014091,4609385,19,2,1,156,155,22,19,100,51,68
149104224,149104224,4609385,19,2,1,156,155,22,19,100,51,68
150025862,150025862,4609385,19,2,1,156,155,22,19,100,51,68
150996067,150996067,4609385,19,2,1,156,155,22,19,100,51,68
152145844,152145844,4609385,19,2,1,156,155,22,19,100,51,68
153045503,153045503,4609385,19,2,1,156,155,22,19,100,51,68
153990200,153990200,4609385,19,2,1,156,155,22,19,100,51,68
155052069,155052069,4609385,19,2,1,156,155,22,19,100,51,68
156038096,156038096,4609385,19,2,1,156,155,22,19,100,51,68
156980052,156980052,4609385,19,2,1,156,155,22,19,100,51,68
158076051,158076051,4609385,19,2,1,156,155,22,19,100,51,68
158988228,158988228,4609385,19,2,1,156,155,22,19,100,51,68
159970004,159970004,4609385,19,2,1,156,155,22,19,100,51,68
161112198,161112198,4609385,19,2,1,156,155,22,19,100,51,68
162037378,162037378,4609385,19,2,1,156,155,22,19,100,51,68
162965247,162965247,4609385,19,2,1,156,155,22,19,100,51,68
164034141,164034141,4609385,19,2,1,156,155,22,19,100,51,68
165024020,165024020,4609385,19,2,1,156,155,22,19,100,51,68
166091119,166091119,4609385,19,2,1,156,155,22,19,100,51,68
167011134,167011134,4609385,19,2,1,156,155,22,19,100,51,68
168013187,168013187,4609385,19,2,1,156,155,22,19,100,51,68
169163105,169163105,4609385,19,2,1,156,155,22,19,100,51,68
170077499,170077499,4609385,19,2,1,156,155,22,19,100,51,68
