timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
330888040,1559238997199532,408102492,-778706714,349214,314773,1.555,0.723253,5.967,8.768,0.71,1.02,75,10,0.551,-0.339,-0.434,-2.657,6.01978,0,3,1,14
331098448,1559238997399532,408102480,-778706728,349157,314716,1.759,0.72334,5.975,8.79,0.71,1.02,75,10,1.434,-1.355,-0.468,-1.774,6.01978,0,3,1,14
331302137,1559238997599532,408102487,-778706738,349140,314700,1.641,0.72341,5.976,8.801,0.71,1.02,75,10,0.923,-0.825,-0.414,-1.621,6.01978,0,3,1,14
331497571,1559238997799532,408102508,-778706745,348637,314197,1.56,0.72347,5.975,8.816,0.71,1.02,75,10,0.27,-0.163,-0.216,-0.971,6.01978,0,3,1,14
331698136,1559238997999533,408102529,-778706749,348761,314321,1.478,0.723526,5.973,8.825,0.71,1.02,75,10,0.361,0.264,-0.246,-1.264,6.01978,0,3,1,14
331911125,1559238998199532,408102552,-778706753,348816,314375,1.425,0.72358,5.963,8.812,0.71,1.02,75,10,0.45,0.385,-0.233,-1.319,6.01978,0,3,1,14
332101444,1559238998399532,408102570,-778706759,348639,314198,1.421,0.723634,5.952,8.807,0.71,1.02,75,7,0.305,0.184,-0.244,-1.152,6.01978,0,3,1,14
332291043,1559238998599532,408102583,-778706755,348440,313999,1.406,0.723687,5.942,8.805,0.71,1.02,75,7,0.319,-0.124,0.294,-0.962,6.01978,0,3,1,14
332500034,1559238998799532,408102596,-778706759,348332,313892,1.36,0.723738,5.931,8.787,0.71,1.02,75,7,0.332,-0.082,-0.322,-1.012,6.01978,0,3,1,14
332701367,1559238998999533,408102607,-778706774,348496,314056,1.372,0.723815,5.914,8.748,0.71,1.02,75,7,0.715,-0.29,-0.654,-1.891,6.01978,0,3,1,14
332899034,1559238999199532,408102623,-778706772,348359,313919,1.361,0.723879,5.901,8.73,0.71,1.02,75,7,0.109,0.074,0.08,-1.689,6.01978,0,3,1,14
333097743,1559238999399532,408102631,-778706762,348420,313980,1.391,0.723932,5.895,8.725,0.73,1.05,75,4,0.281,-0.173,0.222,-1.284,6.01978,0,3,1,13
333293414,1559238999599532,408102642,-778706749,348480,314039,1.389,0.723984,5.888,8.721,0.73,1.05,75,4,0.376,-0.108,0.36,-1.298,6.01978,0,3,1,13
333494112,1559238999799532,408102653,-778706736,348613,314172,1.413,0.724038,5.884,8.72,0.73,1.05,75,4,0.342,-0.005,0.342,-1.303,6.01978,0,3,1,13
333692040,1559238999999533,408102663,-778706725,348773,314333,1.445,0.724093,5.881,8.723,0.73,1.05,75,4,0.256,-0.02,0.256,-1.293,6.01978,0,3,1,13
333896042,1559239000199532,408102671,-778706712,348910,314470,1.452,0.724148,5.881,8.731,0.73,1.05,75,4,0.349,-0.107,0.332,-1.28,6.01978,0,3,1,13
334094138,1559239000399532,408102675,-778706702,349120,314679,1.465,0.724203,5.879,8.738,0.73,1.05,70,7,0.354,-0.282,0.214,-1.287,6.01978,0,3,1,13
334293522,1559239000599532,408102678,-778706692,349312,314871,1.478,0.724259,5.88,8.746,0.73,1.05,70,7,0.393,-0.321,0.227,-1.303,6.01978,0,3,1,13
334494107,1559239000799532,408102683,-778706681,349445,315005,1.482,0.724315,5.879,8.755,0.73,1.05,70,7,0.392,-0.25,0.302,-1.31,6.01978,0,3,1,13
334695214,1559239000999533,408102685,-778706677,349619,315179,1.462,0.72437,5.876,8.757,0.74,1.13,70,7,0.384,-0.383,-0.032,-1.27,6.01978,0,3,1,12
334889612,1559239001199532,408102685,-778706677,349681,315240,1.436,0.724425,5.873,8.762,0.74,1.13,70,7,0.644,-0.593,-0.251,-1.19,6.01978,0,3,1,12
335096041,1559239001399532,408102689,-778706677,349685,315245,1.437,0.724479,5.872,8.769,0.73,1.05,70,9,0.421,-0.403,-0.122,-1.199,6.01978,0,3,1,13
335301403,1559239001599532,408102702,-778706680,349913,315472,1.48,0.724535,5.872,8.779,0.73,1.05,70,9,0.397,0.166,-0.36,-1.151,6.01978,0,3,1,13
335501440,1559239001799532,408102713,-778706699,349705,315265,1.357,0.724586,5.87,8.791,0.73,1.05,70,9,1.074,0.072,-1.071,-0.697,6.01978,0,3,1,13
335703456,1559239001999533,408102722,-778706722,349090,314649,1.244,0.724634,5.866,8.802,0.73,1.05,70,9,1.112,0.007,-1.112,-0.176,6.01978,0,3,1,13
335892185,1559239002199532,408102741,-778706727,348913,314472,1.573,0.724693,5.863,8.809,0.73,1.05,70,9,0.49,0.413,-0.263,-0.317,6.01978,0,3,1,13
336090949,1559239002399532,408102753,-778706705,348997,314557,1.495,0.72475,5.881,8.857,0.77,1.18,66,5,0.994,0.365,0.925,-0.558,6.01978,0,3,1,11
336285039,1559239002599532,408102750,-778706656,348927,314487,1.209,0.72482,5.903,8.871,0.89,1.19,66,5,1.849,0.263,1.831,-0.021,6.01978,0,3,1,10
336495039,1559239002799532,408102760,-778706623,348737,314297,1.133,0.724862,5.881,8.848,0.75,1.05,66,5,0.73,-0.183,0.707,-0.321,6.01978,0,3,1,13
336701040,1559239002999533,408102746,-778706600,348264,313824,1.442,0.724917,5.893,8.831,0.88,1.08,66,5,0.8,-0.484,0.637,0.258,6.01978,0,3,1,11
336896210,1559239003199532,408102727,-778706577,348185,313745,1.54,0.724975,5.904,8.829,0.77,1.08,66,5,1.313,-1.033,0.811,0.306,6.01978,0,3,1,12
337097037,1559239003399532,408102725,-778706561,347860,313420,1.406,0.725028,5.907,8.825,0.75,1.05,70,7,0.687,-0.547,0.415,0.518,6.01978,0,3,1,13
337296055,1559239003599532,408102722,-778706543,347875,313435,1.321,0.725078,5.909,8.834,0.75,1.05,70,7,0.631,-0.368,0.513,0.324,6.01978,0,3,1,13
337498341,1559239003799532,408102719,-778706529,348147,313707,1.408,0.725132,5.913,8.844,0.75,1.05,70,7,0.437,-0.318,0.301,-0.3,6.01978,0,3,1,13
337692147,1559239003999533,408102722,-778706517,348295,313855,1.354,0.725183,5.922,8.865,0.75,1.05,70,7,0.331,-0.023,0.33,-0.586,6.01978,0,3,1,13
337896186,1559239004199532,408102711,-778706515,348320,313879,1.68,0.725246,5.929,8.876,0.75,1.05,70,7,0.694,-0.679,-0.143,-0.572,6.01978,0,3,1,13
338098772,1559239004399532,408102714,-778706520,348172,313732,1.525,0.725304,5.938,8.887,0.75,1.05,70,10,0.449,-0.253,-0.371,-0.501,6.01978,0,3,1,13
338297041,1559239004599532,408102712,-778706509,347914,313473,1.497,0.725361,5.949,8.922,0.75,1.05,70,10,0.517,-0.349,0.381,0.12,6.01978,0,3,1,13
338497040,1559239004799532,408102721,-778706496,348075,313635,1.375,0.725413,5.96,8.949,0.75,1.05,70,10,0.526,0.182,0.493,-0.434,6.01978,0,3,1,13
338702351,1559239004999533,408102733,-778706486,347804,313364,1.403,0.725466,5.97,8.969,0.75,1.05,70,10,0.439,0.266,0.349,-0.427,6.01978,0,3,1,13
338893037,1559239005199532,408102735,-778706474,348037,313596,1.315,0.725516,5.962,8.948,0.79,1.07,70,10,0.661,-0.196,0.631,-1.146,6.01978,0,3,1,12
339093059,1559239005399532,408102739,-778706459,347883,313443,1.336,0.725566,5.971,8.966,0.79,1.07,70,10,0.701,-0.208,0.67,-1.094,6.01978,0,3,1,12
339292039,1559239005599532,408102756,-778706439,347906,313466,1.41,0.725619,5.983,8.982,0.79,1.07,70,10,0.857,0.537,0.667,-0.891,6.01978,0,3,1,12
339496058,1559239005799532,408102764,-778706414,347947,313507,1.301,0.725668,6.006,9.008,0.79,1.07,70,10,0.943,0.219,0.917,-0.715,6.01978,0,3,1,12
339697036,1559239005999533,408102761,-778706403,348250,313810,1.507,0.725725,6.039,9.036,0.79,1.07,70,10,0.352,-0.134,0.325,-1.083,6.01978,0,3,1,12
339902286,1559239006199532,408102756,-778706404,348463,314023,1.66,0.725788,6.078,9.066,0.79,1.07,70,10,0.389,-0.379,-0.09,-1.419,6.01978,0,3,1,12
340096063,1559239006399532,408102747,-778706417,348841,314401,1.617,0.725866,6.105,9.079,0.79,1.07,70,9,0.809,-0.59,-0.553,-1.905,6.01978,0,3,1,12
340296048,1559239006599532,408102714,-778706421,349216,314776,1.6,0.725952,6.118,9.086,0.79,1.07,70,9,1.522,-1.484,-0.341,-1.678,6.01978,0,3,1,12
340496135,1559239006799532,408102713,-778706414,349008,314568,1.459,0.726018,6.135,9.097,0.79,1.07,70,9,0.951,-0.894,0.325,-1.469,6.01978,0,3,1,12
340697037,1559239006999533,408102714,-778706394,349076,314636,1.38,0.72609,6.146,9.127,0.79,1.07,70,9,1.025,-0.56,0.858,-1.605,6.01978,0,3,1,12
340897153,1559239007199532,408102732,-778706372,349190,314750,1.495,0.72616,6.156,9.158,0.79,1.07,70,9,0.912,0.352,0.842,-1.605,6.01978,0,3,1,12
341096061,1559239007399532,408102762,-778706356,349527,315087,1.625,0.726247,6.166,9.188,0.79,1.07,70,10,1.24,1.023,0.702,-1.961,6.01978,0,3,1,12
341297088,1559239007599532,408102794,-778706324,349630,315190,1.577,0.782467,6.175,9.203,0.79,1.07,70,10,1.895,1.515,1.138,-1.572,0.156732,0,3,1,12
341497039,1559239007799532,408102830,-778706310,349732,315292,1.625,0.782536,6.175,9.204,0.74,1.05,70,10,1.067,1.041,0.235,-1.653,0.156732,0,3,1,13
341693040,1559239007999533,408102858,-778706301,349762,315322,1.56,0.782596,6.178,9.212,0.74,1.05,70,10,0.603,0.601,0.05,-1.617,0.156732,0,3,1,13
341907036,1559239008199532,408102873,-778706285,349614,315174,1.345,0.782646,6.165,9.188,0.74,1.05,70,10,0.374,0.302,0.221,-1.359,0.156732,0,3,1,13
342096062,1559239008399532,408102894,-778706275,349650,315210,1.433,0.782696,6.168,9.198,0.74,1.05,70,10,0.291,0.249,0.15,-1.39,0.156732,0,3,1,13
342296217,1559239008599532,408102915,-778706271,349445,315005,1.436,0.782746,6.173,9.209,0.74,1.05,70,10,0.131,0.127,0.033,-1.311,0.156732,0,3,1,13
342497040,1559239008799532,408102919,-778706252,349445,315004,1.35,0.782799,6.176,9.215,0.71,1.02,70,10,0.698,-0.628,0.306,-1.343,0.156732,0,3,1,14
342697037,1559239008999533,408102911,-778706226,349249,314808,1.432,0.782862,6.181,9.214,0.71,1.02,70,10,1.32,-1.194,0.562,-1.226,0.156732,0,3,1,14
342901061,1559239009199532,408102912,-778706211,348911,314470,1.432,0.782917,6.18,9.212,0.71,1.02,70,10,0.978,-0.95,0.233,-1.226,0.156732,0,3,1,14
343096186,1559239009399532,408102907,-778706200,348575,314135,1.547,0.782971,6.188,9.2,0.78,1.03,70,10,0.806,-0.79,-0.163,-1.096,0.156732,0,3,1,13
343296057,1559239009599532,408102900,-778706209,348210,313770,1.538,0.783032,6.198,9.194,0.78,1.03,70,10,1.29,-0.944,-0.879,-1.162,0.156732,0,3,1,13
343498558,1559239009799532,408102910,-778706218,347688,313247,1.457,0.783089,6.207,9.189,0.78,1.03,70,10,0.912,-0.554,-0.724,-1.334,0.156732,0,3,1,13
343696054,1559239009999533,408102949,-778706213,346881,312441,1.87,0.783154,6.222,9.194,0.8,1.04,70,10,0.835,0.832,-0.062,-0.779,0.156732,0,3,1,12
343904062,1559239010199532,408103005,-778706199,346060,311619,1.992,0.65769,6.239,9.2,0.8,1.04,70,10,1.853,1.819,0.349,-0.439,0.176025,0,3,1,12
344102263,1559239010399532,408103063,-778706182,345182,310742,1.948,0.541983,6.255,9.209,0.8,1.04,75,9,2.281,2.229,0.483,-0.05,0.198337,0,3,1,12
344300201,1559239010599532,408103110,-778706150,344591,310151,1.887,0.566706,6.275,9.225,0.8,1.04,75,9,2.432,2.232,0.967,0.413,0.298893,0,3,1,12
344493042,1559239010799532,408103153,-778706123,343890,309449,1.859,0.614906,6.292,9.234,0.8,1.04,75,9,2.145,1.976,0.833,0.679,0.344797,0,3,1,12
344700156,1559239010999533,408103193,-778706098,343288,308848,1.849,0.677578,6.309,9.244,0.8,1.04,75,9,1.941,1.785,0.76,0.761,0.37094,0,3,1,12
344898421,1559239011199532,408103196,-778706092,343434,308994,1.825,0.677652,6.306,9.22,0.89,1.07,75,9,0.868,0.788,0.365,0.169,0.37094,0,3,1,11
345098627,1559239011399532,408103192,-778706090,343356,308916,1.919,0.677729,6.322,9.231,0.89,1.07,75,9,0.287,0.285,0.031,0.08,0.37094,0,3,1,11
345296060,1559239011599532,408103204,-778706091,343081,308641,1.823,0.677803,6.322,9.241,0.77,1.07,75,9,0.336,0.336,0.021,-0.01,0.37094,0,3,1,12
345508034,1559239011799532,408103216,-778706086,342841,308401,1.715,0.677872,6.325,9.258,0.77,1.07,75,9,0.368,0.304,0.207,-0.036,0.37094,0,3,1,12
345707037,1559239011999533,408103237,-778706078,342468,308028,1.81,0.677946,6.331,9.277,0.77,1.07,75,9,0.793,0.656,0.445,-0.006,0.37094,0,3,1,12
345907036,1559239012199532,408103275,-778706057,342251,307811,1.808,0.678019,6.334,9.29,0.72,1.03,75,9,1.04,0.889,0.54,-0.126,0.37094,0,3,1,13
346102403,1559239012399532,408103294,-778706036,341708,307267,1.626,0.678084,6.329,9.294,0.72,1.03,75,9,0.485,0.456,0.167,0.54,0.37094,0,3,1,13
346306305,1559239012599532,408103306,-778706016,341309,306869,1.574,0.678148,6.303,9.286,0.71,1.02,75,9,0.463,0.311,0.343,0.884,0.37094,0,3,1,14
346506311,1559239012799532,408103337,-778705994,340897,306456,1.548,0.678211,6.286,9.28,0.71,1.02,75,9,1.008,0.861,0.524,0.884,0.37094,0,3,1,14
346701045,1559239012999533,408103357,-778705971,340664,306223,1.573,0.678274,6.278,9.285,0.72,1.03,75,9,0.85,0.706,0.473,0.8,0.37094,0,3,1,13
346905108,1559239013199532,408103372,-778705946,340465,306025,1.496,0.678335,6.27,9.282,0.71,1.02,75,9,0.765,0.494,0.584,0.647,0.37094,0,3,1,14
347096061,1559239013399532,408103381,-778705932,340928,306488,1.295,0.678387,6.261,9.279,0.71,1.02,80,9,0.485,-0.137,0.465,-0.594,0.37094,0,3,1,14
347303034,1559239013599532,408103394,-778705928,340928,306488,1.448,0.678446,6.233,9.278,0.71,1.02,80,9,0.254,-0.139,-0.212,-1.05,0.37094,0,3,1,14
347499459,1559239013799532,408103401,-778705926,340554,306114,1.411,0.678503,6.204,9.263,0.71,1.02,80,9,0.284,-0.138,-0.249,-0.883,0.37094,0,3,1,14
347704035,1559239013999533,408103432,-778705916,340365,305925,1.475,0.678575,6.174,9.239,0.71,1.02,80,9,0.908,0.77,0.48,-1.542,0.37094,0,3,1,14
347902901,1559239014199532,408103441,-778705904,339674,305234,1.286,0.678627,6.126,9.176,0.71,1.02,80,9,0.38,0.284,0.253,-0.783,0.37094,0,3,1,14
348104035,1559239014399532,408103447,-778705901,339265,304825,1.35,0.678682,6.093,9.147,0.71,1.02,86,6,0.387,0.314,-0.227,-0.782,0.37094,0,3,1,14
348300031,1559239014599532,408103441,-778705886,339415,304975,1.468,0.678741,6.07,9.125,0.75,1.05,86,6,0.552,0.414,0.366,-0.351,0.37094,0,3,1,13
348497085,1559239014799532,408103443,-778705869,339514,305073,1.585,0.678805,6.051,9.109,0.75,1.05,86,6,0.894,0.728,0.518,-0.344,0.37094,0,3,1,13
348701100,1559239014999533,408103455,-778705854,339632,305191,1.549,0.678867,6.032,9.091,0.75,1.05,86,6,1.217,1.073,0.574,-0.727,0.37094,0,3,1,13
348902924,1559239015199532,408103462,-778705836,339807,305367,1.486,0.678927,6.013,9.074,0.75,1.05,86,6,1.154,0.939,0.672,-0.907,0.37094,0,3,1,13
349103035,1559239015399532,408103477,-778705832,339575,305135,1.567,0.764644,5.993,9.057,0.75,1.05,85,8,1.311,1.29,0.237,-0.775,0.287606,0,3,1,13
349302959,1559239015599532,408103483,-778705825,339668,305228,1.54,0.7647,5.971,9.039,0.75,1.05,85,8,0.971,0.933,0.271,-0.724,0.287606,0,3,1,13
349497141,1559239015799532,408103494,-778705822,339792,305351,1.504,0.764753,5.947,9.02,0.75,1.05,85,8,1.055,1.052,0.075,-0.827,0.287606,0,3,1,13
349705098,1559239015999533,408103507,-778705826,339747,305307,1.452,0.764805,5.921,9.0,0.75,1.06,85,8,1.129,1.128,-0.037,-0.859,0.287606,0,3,1,13
349891168,1559239016199532,408103509,-778705830,340245,305805,1.388,0.764855,5.897,8.984,0.75,1.06,85,8,0.746,0.664,-0.341,-1.045,0.287606,0,3,1,13
350101101,1559239016399532,408103507,-778705837,340740,306300,1.376,0.764908,5.878,8.969,0.75,1.06,85,11,0.462,0.354,-0.297,-1.413,0.287606,0,3,1,13
350297147,1559239016599532,408103519,-778705843,340686,306245,1.532,0.764965,5.865,8.96,0.75,1.06,85,11,0.858,0.853,-0.089,-1.319,0.287606,0,3,1,13
350499767,1559239016799532,408103535,-778705851,340581,306140,1.603,0.765027,5.859,8.95,0.75,1.06,85,11,1.133,1.124,-0.146,-1.302,0.287606,0,3,1,13
350701041,1559239016999533,408103555,-778705859,340537,306096,1.628,0.765093,5.857,8.94,0.75,1.06,85,11,1.289,1.277,-0.176,-1.319,0.287606,0,3,1,13
350899694,1559239017199532,408103568,-778705865,340614,306174,1.583,0.76515,5.853,8.917,0.75,1.06,85,11,1.06,1.053,-0.123,-0.805,0.287606,0,3,1,13
351100237,1559239017399532,408103576,-778705873,340462,306021,1.605,0.765207,5.848,8.906,0.75,1.06,80,5,0.798,0.789,-0.118,-0.638,0.287606,0,3,1,13
351293101,1559239017599532,408103576,-778705882,340272,305832,1.41,0.765258,5.84,8.896,0.75,1.06,80,5,0.399,0.349,-0.193,-0.487,0.287606,0,3,1,13
351497300,1559239017799532,408103564,-778705899,340121,305681,1.204,0.765301,5.826,8.884,0.75,1.06,80,5,0.594,-0.076,-0.589,-0.316,0.287606,0,3,1,13
351699491,1559239017999533,408103555,-778705914,340459,306018,1.291,0.765347,5.82,8.88,0.75,1.06,80,5,0.615,-0.089,-0.609,-0.453,0.287606,0,3,1,13
351905104,1559239018199532,408103550,-778705932,340545,306105,1.259,0.765392,5.815,8.881,0.75,1.06,80,5,0.635,0.016,-0.635,-0.672,0.287606,0,3,1,13
352101101,1559239018399532,408103546,-778705941,340778,306338,1.394,0.765442,5.812,8.886,0.75,1.06,79,8,0.294,0.152,-0.251,-0.801,0.287606,0,3,1,13
352301070,1559239018599532,408103547,-778705949,340656,306215,1.378,0.765491,5.807,8.891,0.75,1.06,79,8,0.405,0.313,-0.256,-0.541,0.287606,0,3,1,13
352501041,1559239018799532,408103551,-778705957,340455,306015,1.428,0.765543,5.802,8.893,0.75,1.06,79,8,0.472,0.435,-0.184,-0.455,0.287606,0,3,1,13
352697166,1559239018999533,408103558,-778705969,340435,305995,1.389,0.765592,5.798,8.901,0.75,1.06,79,8,0.839,0.688,-0.48,-0.609,0.287606,0,3,1,13
352901038,1559239019199532,408103550,-778705979,340719,306278,1.531,0.765647,5.798,8.944,0.75,1.06,79,8,0.304,0.062,-0.297,-0.54,0.287606,0,3,1,13
353103117,1559239019399532,408103532,-778706000,340836,306396,1.411,0.765698,5.795,8.987,0.75,1.06,80,12,0.947,-0.411,-0.853,-0.557,0.287606,0,3,1,13
353301292,1559239019599532,408103526,-778706003,340832,306391,1.556,0.765753,5.79,9.003,0.75,1.06,80,12,0.234,-0.166,0.164,-0.52,0.287606,0,3,1,13
353501062,1559239019799532,408103516,-778705995,340803,306363,1.374,0.765803,5.784,9.019,0.75,1.06,80,12,0.615,-0.235,0.568,-0.655,0.287606,0,3,1,13
353699409,1559239019999533,408103510,-778705985,340742,306302,1.376,0.765852,5.779,9.04,0.75,1.06,80,12,0.553,-0.079,0.548,-0.639,0.287606,0,3,1,13
353897147,1559239020199532,408103500,-778705973,340847,306406,1.36,0.7659,5.775,9.04,0.8,1.13,80,12,0.634,-0.197,0.602,-0.696,0.287606,0,3,1,12
354099541,1559239020399532,408103492,-778705959,341099,306659,1.407,0.765951,5.774,9.064,0.8,1.13,79,11,0.686,-0.102,0.678,-0.939,0.287606,0,3,1,12
354297107,1559239020599532,408103478,-778705946,341453,307013,1.494,0.766004,5.774,9.091,0.8,1.13,79,11,0.617,-0.332,0.521,-1.103,0.287606,0,3,1,12
354493039,1559239020799532,408103465,-778705936,341818,307378,1.517,0.766059,5.772,9.119,0.8,1.26,79,11,0.623,-0.412,0.467,-1.271,0.287606,0,3,1,11
354695012,1559239020999533,408103454,-778705929,342051,307611,1.556,0.766114,5.77,9.152,0.8,1.26,79,11,0.474,-0.302,0.366,-1.311,0.287606,0,3,1,11
354899110,1559239021199532,408103445,-778705923,342425,307985,1.558,0.76617,5.767,9.179,0.8,1.13,79,11,0.354,-0.243,0.257,-1.304,0.287606,0,3,1,12
355097158,1559239021399532,408103430,-778705918,342815,308375,1.571,0.766226,5.764,9.208,0.8,1.13,74,10,0.554,-0.507,0.224,-1.415,0.287606,0,3,1,12
355293043,1559239021599532,408103432,-778705905,342858,308417,1.479,0.766279,5.761,9.244,0.8,1.13,74,10,0.646,0.222,0.606,-0.812,0.287606,0,3,1,12
355508789,1559239021799532,408103440,-778705889,342989,308549,1.485,0.766333,5.758,9.283,0.8,1.13,74,10,0.895,0.623,0.643,-0.384,0.287606,0,3,1,12
355707329,1559239021999533,408103447,-778705883,343056,308616,1.607,0.76639,5.758,9.323,0.8,1.13,74,10,0.695,0.629,0.296,-0.529,0.287606,0,3,1,12
355907440,1559239022199532,408103454,-778705885,343103,308663,1.569,0.766446,5.758,9.362,0.8,1.13,74,10,0.59,0.59,-0.024,-0.576,0.287606,0,3,1,12
356103017,1559239022399532,408103461,-778705883,343111,308671,1.6,0.766503,5.759,9.402,0.8,1.13,74,9,0.599,0.572,0.176,-0.664,0.287606,0,3,1,12
356297248,1559239022599532,408103463,-778705877,343178,308738,1.571,0.76656,5.76,9.439,0.8,1.13,74,9,0.545,0.367,0.403,-0.923,0.287606,0,3,1,12
356501496,1559239022799532,408103463,-778705868,343533,309092,1.562,0.766615,5.759,9.473,0.8,1.13,74,9,0.483,0.275,0.397,-0.943,0.287606,0,3,1,12
356687761,1559239022999533,408103465,-778705859,343829,309389,1.556,0.766671,5.757,9.504,0.8,1.13,74,9,0.572,0.352,0.45,-1.112,0.287606,0,3,1,12
356896060,1559239023199532,408103470,-778705860,343573,309133,1.473,0.766724,5.749,9.485,0.71,1.02,74,9,0.229,0.199,-0.113,-0.68,0.287606,0,3,1,14
357101120,1559239023399532,408103484,-778705862,343710,309270,1.53,0.766778,5.748,9.513,0.71,1.02,74,5,0.58,0.573,-0.092,-0.465,0.287606,0,3,1,14
357296020,1559239023599532,408103500,-778705853,343705,309265,1.543,0.766834,5.749,9.536,0.71,1.02,74,5,0.749,0.584,0.469,-0.339,0.287606,0,3,1,14
357499937,1559239023799532,408103515,-778705846,343853,309412,1.561,0.766889,5.749,9.557,0.71,1.02,74,5,0.679,0.597,0.323,-0.391,0.287606,0,3,1,14
357702148,1559239023999533,408103522,-778705841,343705,309265,1.431,0.766941,5.748,9.578,0.71,1.02,74,5,0.383,0.176,0.34,-0.271,0.287606,0,3,1,14
357901037,1559239024199532,408103530,-778705832,343243,308802,1.302,0.766987,5.746,9.595,0.71,1.02,74,5,0.566,0.177,0.538,-0.083,0.287606,0,3,1,14
358091895,1559239024399532,408103532,-778705829,343270,308830,1.509,0.767041,5.743,9.605,0.71,1.02,69,4,0.113,0.075,0.084,-0.241,0.287606,0,3,1,14
358301765,1559239024599532,408103523,-778705821,343400,308959,1.424,0.767092,5.743,9.626,0.71,1.02,69,4,0.843,-0.648,0.54,-0.853,0.287606,0,3,1,14
358500037,1559239024799532,408103513,-778705826,343200,308759,1.565,0.767148,5.744,9.638,0.71,1.02,69,4,0.716,-0.673,-0.245,-0.952,0.287606,0,3,1,14
358701136,1559239024999533,408103501,-778705843,343208,308767,1.544,0.767203,5.746,9.647,0.71,1.02,69,4,1.039,-0.688,-0.779,-0.898,0.287606,0,3,1,14
358898117,1559239025199532,408103488,-778705857,343339,308899,1.596,0.76726,5.753,9.657,0.71,1.02,69,4,0.951,-0.797,-0.519,-0.796,0.287606,0,3,1,14
359098131,1559239025399532,408103477,-778705862,343266,308826,1.603,0.767317,5.759,9.668,0.71,1.02,69,7,0.721,-0.701,-0.167,-0.622,0.287606,0,3,1,14
359300310,1559239025599532,408103479,-778705854,343298,308858,1.461,0.76737,5.765,9.677,0.71,1.02,69,7,0.367,-0.199,0.308,-0.992,0.287606,0,3,1,14
359493035,1559239025799532,408103492,-778705840,343385,308945,1.536,0.767425,5.772,9.688,0.71,1.02,69,7,0.734,0.506,0.531,-1.137,0.287606,0,3,1,14
359698152,1559239025999533,408103513,-778705830,344019,309579,1.653,0.767493,5.784,9.706,0.71,1.02,69,7,1.07,1.027,0.297,-1.601,0.287606,0,3,1,14
359895945,1559239026199532,408103530,-778705831,343728,309287,1.487,0.767546,5.785,9.682,0.74,1.05,69,7,0.815,0.815,0.024,-1.177,0.287606,0,3,1,13
360100198,1559239026399532,408103531,-778705833,343497,309056,1.444,0.767598,5.79,9.69,0.74,1.05,69,9,0.067,-0.006,0.067,-1.068,0.287606,0,3,1,13
360295696,1559239026599532,408103516,-778705843,343296,308855,1.555,0.767654,5.8,9.695,0.74,1.05,69,9,0.822,-0.766,-0.299,-0.994,0.287606,0,3,1,13
360498085,1559239026799532,408103495,-778705860,343179,308739,1.632,0.767713,5.811,9.699,0.74,1.05,69,9,1.375,-1.19,-0.688,-0.943,0.287606,0,3,1,13
360698157,1559239026999533,408103488,-778705873,342875,308434,1.604,0.76777,5.822,9.706,0.74,1.05,69,9,0.825,-0.629,-0.534,-0.59,0.287606,0,3,1,13
360898088,1559239027199532,408103482,-778705888,342822,308382,1.521,0.767825,5.833,9.712,0.74,1.05,69,9,0.761,-0.557,-0.519,-0.957,0.287606,0,3,1,13
361098197,1559239027399532,408103498,-778705877,342923,308482,1.515,0.767879,5.847,9.727,0.74,1.05,69,10,0.731,0.399,0.613,-1.277,0.287606,0,3,1,13
361298085,1559239027599532,408103511,-778705858,343100,308660,1.521,0.767943,5.858,9.742,0.74,1.05,69,10,1.005,0.529,0.854,-1.492,0.287606,0,3,1,13
361498327,1559239027799532,408103525,-778705839,343070,308629,1.546,0.768009,5.87,9.76,0.74,1.05,69,10,1.102,0.622,0.909,-1.483,0.287606,0,3,1,13
361699930,1559239027999533,408103525,-778705832,342905,308465,1.471,0.768062,5.878,9.775,0.74,1.05,69,10,0.416,0.015,0.416,-1.338,0.287606,0,3,1,13
361910086,1559239028199532,408103522,-778705814,342993,308553,1.424,0.768124,5.885,9.784,0.74,1.05,69,10,0.931,-0.21,0.907,-1.486,0.287606,0,3,1,13
362094137,1559239028399532,408103513,-778705790,343125,308685,1.374,0.768188,5.888,9.792,0.74,1.05,69,7,1.202,-0.483,1.101,-1.322,0.287606,0,3,1,13
362300294,1559239028599532,408103494,-778705766,343483,309043,1.424,0.768256,5.889,9.796,0.74,1.05,69,7,1.378,-0.946,1.003,-1.322,0.287606,0,3,1,13
362490128,1559239028799532,408103474,-778705746,343885,309444,1.479,0.768323,5.891,9.804,0.74,1.05,69,7,1.327,-1.079,0.771,-1.312,0.287606,0,3,1,13
362692297,1559239028999533,408103454,-778705736,344148,309708,1.516,0.768387,5.892,9.813,0.74,1.05,69,7,1.208,-1.138,0.405,-1.331,0.287606,0,3,1,13
362892514,1559239029199532,408103442,-778705738,344528,310087,1.417,0.768446,5.891,9.788,0.74,1.05,69,7,0.741,-0.733,-0.113,-1.489,0.287606,0,3,1,13
