timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
458373435,457357904,1200.0,0.366756,0.155454,1.12283,0.0,255,0,6,4,1,0,1,1,1,1,36
458465305,458458648,1200.0,0.366756,0.0892012,1.25774,0.0,255,0,6,4,1,0,1,1,1,1,36
459356476,459355948,1200.0,0.366756,0.0892012,1.25774,0.0,255,0,6,4,1,0,1,1,1,1,36
460361869,459355948,1200.0,0.366756,0.20338,0.937145,0.0,255,0,6,4,1,0,1,1,1,1,36
460372227,460367380,1200.0,0.366756,0.20338,0.937145,0.0,255,0,6,4,1,0,1,1,1,1,36
461380530,460367380,1200.0,0.366756,0.133119,1.16529,0.0,255,0,6,4,1,0,1,1,1,1,36
461399857,461396756,1200.0,0.366756,0.133119,1.16529,0.0,255,0,6,4,1,0,1,1,1,1,36
462340947,462340617,1200.0,0.366756,0.155757,0.928591,0.0,255,0,6,4,1,0,1,1,1,1,36
463351002,462340617,1200.0,0.366756,0.110831,0.862684,0.0,255,0,6,4,1,0,1,1,1,1,36
463360766,463355723,1200.0,0.366756,0.110831,0.862684,0.0,255,0,6,4,1,0,1,1,1,1,36
464362893,463355723,1200.0,0.366756,0.155398,1.35998,0.0,255,0,6,4,1,0,1,1,1,1,36
464412708,464404666,1200.0,0.366756,0.155398,1.35998,0.0,255,0,6,4,1,0,1,1,1,1,36
465359542,465352599,1200.0,0.366756,0.133909,0.780467,0.0,255,0,6,4,1,0,1,1,1,1,36
466364754,466355673,1200.0,0.366756,0.132952,0.919752,0.0,255,0,6,4,1,0,1,1,1,1,36
467365988,466355673,1200.0,0.366756,0.133466,1.17729,0.0,255,0,6,4,1,0,1,1,1,1,36
467406451,467396650,1200.0,0.366756,0.133466,1.17729,0.0,255,0,6,4,1,0,1,1,1,1,36
468394225,468390983,1200.0,0.366756,0.156676,0.968996,0.0,255,0,6,4,1,0,1,1,1,1,36
469354892,469354666,1200.0,0.366756,0.158773,1.55201,0.0,255,0,6,4,1,0,1,1,1,1,36
470365356,469354666,1200.0,0.366756,0.133706,0.891043,0.0,255,0,6,4,1,0,1,1,1,1,36
470445929,470443711,1200.0,0.366756,0.133706,0.891043,0.0,255,0,6,4,1,0,1,1,1,1,36
471337109,471329831,1200.0,0.366756,0.132772,0.929402,0.0,255,0,6,4,1,0,1,1,1,1,36
472346724,471329831,1200.0,0.366756,0.133772,1.09014,0.0,255,0,6,4,1,0,1,1,1,1,36
472356708,472349500,1200.0,0.366756,0.133772,1.09014,0.0,255,0,6,4,1,0,1,1,1,1,36
473365113,472349500,1200.0,0.366756,0.133726,0.977997,0.0,255,0,6,4,1,0,1,1,1,1,36
