timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
829354919,829347130,1200.0,0.366756,0.159358,1.35853,0.0,255,0,6,4,1,0,1,1,1,1,36
830365045,829347130,1200.0,0.366756,0.15685,1.20985,0.0,255,0,6,4,1,0,1,1,1,1,36
830384829,830379708,1200.0,0.366756,0.15685,1.20985,0.0,255,0,6,4,1,0,1,1,1,1,36
831306367,831304700,1200.0,0.366756,0.110773,1.18158,0.0,255,0,6,4,1,0,1,1,1,1,36
832310712,831304700,1200.0,0.366756,0.133341,1.02294,0.0,255,0,6,4,1,0,1,1,1,1,36
832360750,832351822,1200.0,0.366756,0.133341,1.02294,0.0,255,0,6,4,1,0,1,1,1,1,36
833295814,833291735,1200.0,0.366756,0.13332,0.861604,0.0,255,0,6,4,1,0,1,1,1,1,36
834296708,833291735,1200.0,0.366756,0.133613,1.36804,0.0,255,0,6,4,1,0,1,1,1,1,36
834316709,834314276,1200.0,0.366756,0.133613,1.36804,0.0,255,0,6,4,1,0,1,1,1,1,36
835322228,834314276,1200.0,0.366756,0.133723,0.781381,0.0,255,0,6,4,1,0,1,1,1,1,36
835372047,835371835,1200.0,0.366756,0.133723,0.781381,0.0,255,0,6,4,1,0,1,1,1,1,36
836374212,835371835,1200.0,0.366756,0.156627,0.922801,0.0,255,0,6,4,1,0,1,1,1,1,36
836383837,836378646,1200.0,0.366756,0.156627,0.922801,0.0,255,0,6,4,1,0,1,1,1,1,36
837305145,837304047,1200.0,0.366756,0.114822,1.18217,0.0,255,0,6,4,1,0,1,1,1,1,36
838307820,837304047,1200.0,0.366756,0.152369,0.985918,0.0,255,0,6,4,1,0,1,1,1,1,36
838407818,838398646,1200.0,0.366756,0.152369,0.985918,0.0,255,0,6,4,1,0,1,1,1,1,36
839369848,839369318,1200.0,0.366756,0.158431,1.49024,0.0,255,0,6,4,1,0,1,1,1,1,36
840310995,840301655,1200.0,0.366756,0.133599,0.928215,0.0,255,0,6,4,1,0,1,1,1,1,36
841314950,840301655,1200.0,0.366756,0.133448,0.853471,0.0,255,0,6,4,1,0,1,1,1,1,36
841365831,841364865,1200.0,0.366756,0.133448,0.853471,0.0,255,0,6,4,1,0,1,1,1,1,36
842369759,841364865,1200.0,0.366756,0.15637,1.20813,0.0,255,0,6,4,1,0,1,1,1,1,36
842379819,842375842,1200.0,0.366756,0.15637,1.20813,0.0,255,0,6,4,1,0,1,1,1,1,36
843302877,843300705,1200.0,0.366756,0.133487,0.892571,0.0,255,0,6,4,1,0,1,1,1,1,36
844304748,843300705,1200.0,0.366756,0.133698,0.892983,0.0,255,0,6,4,1,0,1,1,1,1,36
844354718,844348621,1200.0,0.366756,0.133698,0.892983,0.0,255,0,6,4,1,0,1,1,1,1,36
845358784,844348621,1200.0,0.366756,0.133464,1.33763,0.0,255,0,6,4,1,0,1,1,1,1,36
845378742,845376650,1200.0,0.366756,0.133464,1.33763,0.0,255,0,6,4,1,0,1,1,1,1,36
846311027,846308340,1200.0,0.366756,0.133756,0.893372,0.0,255,0,6,4,1,0,1,1,1,1,36
847320214,846308340,1200.0,0.366756,0.155744,0.806498,0.0,255,0,6,4,1,0,1,1,1,1,36
847450980,847450758,1200.0,0.366756,0.155744,0.806498,0.0,255,0,6,4,1,0,1,1,1,1,36
848358755,848356950,1200.0,0.366756,0.132757,1.26714,0.0,255,0,6,4,1,0,1,1,1,1,36
849301976,849297656,1200.0,0.366756,0.159263,1.16063,0.0,255,0,6,4,1,0,1,1,1,1,36
850303776,849297656,1200.0,0.366756,0.133892,1.29995,0.0,255,0,6,4,1,0,1,1,1,1,36
